username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
LaunchpadSports,"The best place for all who love to know anything and everything about sports. From Cricket to Football, we do it all here and you're welcome to join our journey",,41,66,394,2020-01-31 16:41:40,2020-11-13 15:26:18,0,"BREAKING: Egyptian Football Association confirms that Mohamed Salah has tested positive for COVID-19. 

#MohamedSalah #COVID19 https://t.co/oLAX0gqxCR","[{'text': 'MohamedSalah', 'indices': [104, 117]}, {'text': 'COVID19', 'indices': [118, 126]}]"
AbdulSaiyed,,Toronto,161,23,2972,2010-08-28 22:37:36,2020-11-13 15:26:17,41,"#BREAKING: Ontario reports nearly 1,400 new cases of COVID-19, seven-day average climbs to more than 1,300 
https://t.co/6twFFKsNpw https://t.co/VqWrJZk4Fe","[{'text': 'BREAKING', 'indices': [10, 19]}]"
FrankAlbareda,Antisocial Distancing since March 2020,"Garden City, NY",753,467,5373,2011-06-20 17:00:26,2020-11-13 15:26:17,1,"Do you think closing #NewYork restaurants, bars and gyms at 10PM will help contain the spread of #COVID19?","[{'text': 'NewYork', 'indices': [35, 43]}, {'text': 'COVID19', 'indices': [111, 119]}]"
realshawnong,Internal Medicine physician and Clinical Informatics fellow at Yale,,60,25,12,2016-02-27 23:20:11,2020-11-13 15:26:17,0,"Oh no, as if #COVID isn't enough... 
Explosion Reported at West Haven VA Medical Center: State Police https://t.co/rOWKcFBVcl","[{'text': 'COVID', 'indices': [13, 19]}]"
Olturunga1,"TANZANIA IS MY MUM, AFRICAN IS MY HOME.💓💓💓🌻🌅🌄🌍🦚🦚🦚🦚🦚",Tanzania,301,479,25179,2018-11-03 11:09:01,2020-11-13 15:26:17,48,BREAKING: The Egyptian Football Association has confirmed that Mohamed Salah has tested positive for COVID-19. https://t.co/kS1DGsCbRS,[]
M_Cobbett71,"To get on tomorrow's follow and shout out list, follow me today! @UniofOxford
Please don't DM as refusal often offends.","Wales, United Kingdom",4071,4152,29680,2017-11-26 13:36:51,2020-11-13 15:26:17,1,@ShahzaadKamboh I just followed u thanks to @M_Cobbett71 My book is about my healing/spiritual journey from Burma to the UK &amp; AMAZING antivirals/herbal medicines which could combat #COVID19 so please share my link to help others https://t.co/RzkRWELDIn. FREE on #KU until 9 Dec 💐,[]
AlyssaM87695643,Believer ✝️ Work in Progress ✨,,202,109,40015,2020-04-08 22:24:00,2020-11-13 15:26:17,3696,A small wedding in Maine: 177 infected with COVID. 7 dead. https://t.co/uec45VbUhv,[]
jeswsmith,,"Atlanta, GA",106,23,5102,2010-04-13 18:44:04,2020-11-13 15:26:17,1135,"Covid-19?   

It is not nearly as frightening as Biden/Harris-20.",[]
habeeb_adesina,Allah first🤲💫|Student📚|Accountant🎓😊|🇳🇬✊🏾Chelsea fan💙_|CR7 🐐👑_|Titan🔱🔱||30BG🧢😈🥶.,"Ogun, Nigeria",370,485,82671,2016-03-25 18:56:14,2020-11-13 15:26:17,5,"The Egyptian FA have confirmed that Mohamed Salah has tested positve for COVID-19. ⁣
⁣
Get well soon, Mo! 🙏 https://t.co/QW6dFen2wu",[]
cbs4rgv,CBS 4 provides news and information for the Rio Grande Valley. Follow our reporters/anchors: https://t.co/DHPcCvp4jI,"Harlingen, TX",1883,134198,85093,2008-11-03 21:47:33,2020-11-13 15:26:17,0,"With other cities like El Paso seeing their numbers soar, officials worry the RGV could be next. 
https://t.co/ySmkA97Lxy",[]
WeAreARMA,ARMA is the alliance providing a collective voice for the arthritis and musculoskeletal community in the UK. Sign up for our newsletter: https://t.co/5AbD9wqQ4k,"London, United Kingdom",4507,4666,9054,2016-04-14 15:46:57,2020-11-13 15:26:16,1,Ditgital pain management programmes ... interactive two way platforms featured highly during the COVID-19 @diarmuiddenneny up now #nhschangechallenge @#physio20 https://t.co/2ViLFbdRNt,[]
Awarding_Women,#QueenOf Twitter #QueenOf Social Media Marketing. Creator #WomanInBiz #WomanInBizHour #MumsInBiz #WomenInBiz @AwardingMothers #StrongerTogether #AnimalLover,"London, England",16036,18008,278349,2009-02-13 19:11:43,2020-11-13 15:26:16,0,COVID-19: Elderly hugged by families in secure room https://t.co/XhuARF13ay. Do we have these here ? #carehome #carehomes #COVID19,"[{'text': 'carehome', 'indices': [101, 110]}, {'text': 'carehomes', 'indices': [111, 121]}, {'text': 'COVID19', 'indices': [122, 130]}]"
_yaritza3613,everything in one | taurus |,Lawrence 🇩🇴,517,1111,57013,2015-12-28 22:05:30,2020-11-13 15:26:16,9,"The world ended with COVID-19 on Friday the 13th in March. It is once again Friday the 13th. If this shit doesn’t reverse itself like the movie Freaky Friday, we are doomed",[]
kathleennmolly,"USAF Veteran. Artist.
one of the few who has read the Muller report on my iphone screen no less.  
#RevolutionaryWarAirportStories
#ImpeachmentinquiryNow",,143,124,58128,2019-07-10 13:46:22,2020-11-13 15:26:16,593,"The nightmare situations happening right now in #ElPaso #NorthDakota #SouthDakota &amp; #Utah may not concern you, but the case #s across the US mean your state could be next. It will be disastrous. 1,549 people died of #COVID19 on Wednesday-the highest toll since April. #WearAMask","[{'text': 'ElPaso', 'indices': [65, 72]}, {'text': 'NorthDakota', 'indices': [73, 85]}, {'text': 'SouthDakota', 'indices': [86, 98]}, {'text': 'Utah', 'indices': [105, 110]}]"
Gugu86963843,My breakfast!,,720,218,7821,2020-04-10 18:14:18,2020-11-13 15:26:16,0,"Don, what happened to you? Seriously?

Yur Dad jumped ship on COVID-19 and people are dying because your Dad lied.

And this is all that occupies your brain? https://t.co/av69ML5ywL",[]
ZXORA2012,"Long-time Remus Lupin fan.

Also, I retweet stuff like a crazy person. You've been warned.",,4986,238,45301,2020-04-07 02:06:38,2020-11-13 15:26:16,2,"NEW: Left out of Covid-19 vaccine planning, Biden advisers developing their own distribution strategy - latest from @spettypi, @strickdc and me  https://t.co/NV4359iRiz",[]
rdworkinr,"Passionate rural generalist physician and rural educator.  Skier, sailor, runner, friend, wife, mom, dog lover. Not necessarily in that order!",,261,208,3137,2016-01-09 22:55:11,2020-11-13 15:26:16,4,This is so true for all of rural Canada.  Such a fragile system. #rural citizens and politicians need to hear and understand this. You are not protected from #COVID by geography. You are at substantially increased risk #WashYourHands #StayHome #WearAMask https://t.co/m4SpsB2vtp,"[{'text': 'rural', 'indices': [76, 82]}]"
XOlivier4,I love nature and I'm obsessed with weather !! ❤️❤️ 🌍🌎 🌧⛈🌨,,282,37,10838,2020-04-24 07:06:48,2020-11-13 15:26:16,1,"Active Cases as of 12 November:

Free State - 9 297
Eastern Cape - 6 497
KZN - 4 997
Western Cape - 4 915
Northern Cape - 3 602
North West - 1 950
Gauteng - 1 384
Mpumalanga - 598
Limpopo - 513 

Total- 33 753

@DrZweliMkhize #Covid19SA #COVID19 #COVID19SouthAfrica https://t.co/jmHjZcLfMG https://t.co/S4uG3LjboX",[]
iam_ibraheem,In a toxic relationship with Manchester United,Slime’s world ,3167,3625,257495,2012-03-09 19:33:59,2020-11-13 15:26:16,1181,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
TOINaviMumbai,Your city. Your neighborhood. Your block. Covered for you by https://t.co/VSKi1mCAsZ,,22,5639,2517,2017-06-19 12:02:09,2020-11-13 15:26:16,4,"#Maharashtra records 4,132 new #COVID19 cases, taking tally to 17,40,461, while 127 fatalities put death toll at 45,809

#CoronavirusOutbreak","[{'text': 'Maharashtra', 'indices': [15, 27]}, {'text': 'COVID19', 'indices': [46, 54]}]"
rwang0,@ConstellationR #CEO @DisrupTVShow BestSelling #Author @HarvardBiz @hcleadership Keynoter #Futurist Provocateur #EDM #DJ #Foodie #SVLife #TaiwaneseAm🇹🇼🇺🇸,Silicon Valley | SF | FL 410+,99828,129784,343046,2008-04-27 23:05:34,2020-11-13 15:26:16,1,Pondering #IOT #vaccine #logistics. Talk about a high value supply chain. Each container packed with dry ice and 1-5K doses of the #Pfizer #COVID19 vaccine will have both GPS and temperature sensors enabling centralized tracking.,"[{'text': 'IOT', 'indices': [21, 25]}, {'text': 'vaccine', 'indices': [26, 34]}, {'text': 'logistics', 'indices': [35, 45]}]"
JonSeaborn,Doc filmmaker & Production Director @ @TTUpublicmedia Lubbock’s @npr and @pbs affiliate. @BetweenEandS @DreamWithSaba @MinorInjustice ✉️jonathan.seaborn@ttu.edu,"Lubbock, TX",269,272,1832,2016-09-27 00:42:07,2020-11-13 15:26:16,1,"From the city of Lubbock: Starting Monday, the COVID-19 testing site at Combest Community Health &amp; Wellness Center will go to 5 days a week. This testing location will be open Mon. through Fri. from 10am - 11:30am; 12:30pm - 4pm. Testing is free, and no appointment is necessary.",[]
WatchMyReview,Movie buff extraordinaire,,391,35,16286,2013-07-22 22:32:28,2020-11-13 15:26:16,0,@seanhannity People are dying hourly of COVID 19 but let's talk about AOC!!!!,[]
SBS_Brands,"CREATING STRATEGIC, COST SAVING SOLUTIONS TO YOUR DAILY #BUSINESS CHALLENGES THAT WILL SAVE YOU TIME & GET YOU TO THE THINGS IN LIFE THAT MATTER MOST",USA,772,551,11269,2014-02-14 17:33:22,2020-11-13 15:26:16,2,Need PPE for your business? You could get money. You WILL get help. https://t.co/2qs233r6nu #PPE #N95supplier #N95 #COVIDSafety #healthandsafety #HR #CEO #CPO #procurement #purchasing #masks #gloves #sanitizer #handsanitizer #PPEKits,"[{'text': 'PPE', 'indices': [113, 117]}, {'text': 'N95supplier', 'indices': [118, 130]}, {'text': 'N95', 'indices': [131, 135]}]"
Legace_Abaga,Misdirection . #Santa13 @LFC #MIAbaga #Wretch32 #EL #Kakashi,Takoradi,1252,1782,238034,2012-08-09 23:00:23,2020-11-13 15:26:16,1181,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
maee_casa,••×𝙡𝙤𝙪𝙙𝙚𝙧 𝙩𝙝𝙖𝙣 𝙗𝙤𝙢𝙗𝙨×••,Bighit Universe,265,160,2817,2017-11-19 02:51:51,2020-11-13 15:26:15,14691,"[기사] #TXT's ""We Lost the Summer"" MV Captures Pandemic Isolation, Longing
https://t.co/9VXVYToaIJ","[{'text': 'TXT', 'indices': [20, 24]}]"
preachingterp,,"Waldorf, MD",829,185,96164,2009-07-17 23:07:02,2020-11-13 15:26:15,0,Supreme Court Justice Samuel Alito gave alarmingly political remarks criticizing many states' science-backed COVID-19 restrictions and condemning the high court's decision to legalize same-sex marriage. https://t.co/nPufnA09CB # via @HuffPostPol,[]
aripov_sarvar,@realmadrid,Uzbekistan 🇺🇿,140,311,272785,2019-07-20 09:15:40,2020-11-13 15:26:15,55,"Liverpool lose another key player...

The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/qfgES3NcJj",[]
kcur,"Kansas City's @NPR station. News, entertainment and podcasts. 
https://t.co/nUy9Ucg8FF","Kansas City, MO",883,26601,40478,2008-07-26 19:46:14,2020-11-13 15:26:15,0,Many rural communities have resisted masks and social distancing — but critically ill COVID-19 patients are often sent to city hospitals. https://t.co/tqWRwV3xYy,[]
andylancaster,This is the most public yet of my many humiliations,,641,2006,117672,2009-02-28 23:22:00,2020-11-13 15:26:15,0,'Breakthrough finding' reveals why certain Covid-19 patients die https://t.co/hJkbT8tmmv,[]
briandb03,Conservative gay Christian. This is my place to make observations and vent my frustrations. #LibertyAmendments #MAGA,"Irvine, CA",484,597,84165,2012-10-29 00:52:02,2020-11-13 15:26:15,18,Horowitz: COVID-19 is officially becoming this year’s flu  https://t.co/GISp6xIsc2,[]
ptomelitsch,"CEO Cultural Places  | Vienna | Zagreb | Jakarta | Banja Luka | 
Mediaguides | Digital Ticket | Vouchers",Austria,1901,629,3071,2013-03-25 10:34:46,2020-11-13 15:26:15,0,"Sad, that we did not learn a thing...

#COVID19at #COVID19 #Austria https://t.co/NSgbNg7LEx","[{'text': 'COVID19at', 'indices': [39, 49]}, {'text': 'COVID19', 'indices': [50, 58]}, {'text': 'Austria', 'indices': [59, 67]}]"
monitor_PH,"Surveying the field of Public Health. Maintained by @thisisdaryn.

Curation of sources is a work in progress. Send feedback to darynr at gmail.",,92,1212,251441,2017-05-31 17:21:27,2020-11-13 15:26:15,1,Experts in mental health explore how the #COVID19 pandemic has affected students of color in colleges and universities at an event hosted by @ForumHSPH  https://t.co/ATysPQlZRO,"[{'text': 'COVID19', 'indices': [61, 69]}]"
cubismi_inc,Putting the power of health big data into the hands of patients and doctors-(TM) #artofinsight #bigdatamed #endcancer #PrecisionMedicine #dataispower,Madison,4963,1497,6031,2018-04-22 21:17:17,2020-11-13 15:26:15,0,Their coronavirus vaccine candidate has made them billionaires. This modest German Turkish couple doesn’t own a car. #COVID #COVID_moonshot https://t.co/tOV4QTs83q,"[{'text': 'COVID', 'indices': [117, 123]}, {'text': 'COVID_moonshot', 'indices': [124, 139]}]"
cecerv,,New York ,642,482,64266,2009-03-05 20:49:06,2020-11-13 15:26:15,20304,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
nresearchnews,Our purpose is to champion and support scientific work and to advance discovery. Learn more: https://t.co/pcRBNqStp4,,1086,134810,8819,2010-01-22 12:02:54,2020-11-13 15:26:15,0,"The imminent large-scale rollout of rapid coronavirus tests promises to aid public health responses to COVID-19 - but a rapid home test remains elusive, according to a news article in @NatureBiotech. https://t.co/GWIXYMT11x https://t.co/OEAezXGEq8",[]
KrisHeckmann,The only true currency in this bankrupt world is what you share with someone when you are uncool. - Lester Bangs in Almost Famous,"Austin, TX",768,485,2221,2011-08-03 19:46:57,2020-11-13 15:26:15,217,"U.S. Supreme Court Justice Samuel Alito raised concerns over individual liberty, including religious liberty, in the United States with reference to restrictions related to the coronavirus outbreak https://t.co/mVgNrhX7bk",[]
HuayhuaNoemi,"army ,once y engene   💜💜💜",,681,412,41209,2019-03-13 21:53:05,2020-11-13 15:26:15,14691,"[기사] #TXT's ""We Lost the Summer"" MV Captures Pandemic Isolation, Longing
https://t.co/9VXVYToaIJ","[{'text': 'TXT', 'indices': [20, 24]}]"
mrmarkil,,,122,91,28682,2013-03-26 16:18:27,2020-11-13 15:26:15,25,"This is something I didn't know. Thissa Vitharana has a PhD in virology. Also, he was the head of the virology department of MRI #SriLanka from 1972-1994. Leaving him behind shows how bad this government at utilising their own resources.

#lka #COVID19SL #COVID19LK #COVID19 https://t.co/aY5R4XE3kR",[]
JaysonFras,21 • Political journalist • Aspiring Author • Once retweeted by Star Wars’ Mark Hamill • Helped Biden become POTUS • English/French/Spanish,Florida,4984,3172,32767,2012-04-20 22:31:02,2020-11-13 15:26:15,0,"November 13th, 2020, COVID-19 thread https://t.co/8q7ucxXIi1",[]
arpc1973,,Ireland,378,239,4485,2009-03-03 09:32:14,2020-11-13 15:26:14,0,"Mohamed Salah tests positive for Covid-19, Egyptian FA confirms | Football News | Sky Sports https://t.co/fD7UMPZFEh",[]
illiniclc,,,1476,149,3195,2011-11-30 06:49:23,2020-11-13 15:26:14,0,@dandakich Here’s something else that’s “interesting” https://t.co/e9zIDYk64p community spread,[]
kevmantradr,Full-time Day Trader since 2013. My tweets are time-sensitive and not recommendations to buy.,,390,2493,1124,2014-03-19 22:17:35,2020-11-13 15:26:14,0,"Eyeing some $ZM 430 calls for next week, thinking the weekend #COVID stuff picks up, NY schools close, etc...","[{'text': 'COVID', 'indices': [62, 68]}]"
LadybugKae,,,264,378,109688,2017-02-02 04:32:23,2020-11-13 15:26:14,488,"Please, don't travel for the Holidays. We are at the very beginning of a gargantuan surge in #COVID19 in the U.S. https://t.co/RXzJOlEIPn","[{'text': 'COVID19', 'indices': [113, 121]}]"
BRXBIS,"It's a funny world, Hobbes. But it's not a hilarious world. Unless you like sick humour.",Europe,820,73,28591,2014-05-25 13:51:04,2020-11-13 15:26:14,0,"More than 130 #SecretService officers are said to be infected with #coronavirus or quarantining in wake of #Trump’s campaign travel

https://t.co/q5MycPN9FU","[{'text': 'SecretService', 'indices': [14, 28]}, {'text': 'coronavirus', 'indices': [67, 79]}, {'text': 'Trump', 'indices': [107, 113]}]"
ProjectQCI,Providing a full spectrum of STI/HIV/AIDS services to the Quad Cities. Find us at 1701 River Drive #110 in Moline. Need help? Call us at (309) 762-5433.,Quad Cities,233,102,984,2017-10-03 01:47:56,2020-11-13 15:26:14,0,"Mask up to protect yourselves and others from #COVID19. Condom up to protect yourself and others from #STDs.

Do your part and stay safe. https://t.co/gp5ZfQxKqJ","[{'text': 'COVID19', 'indices': [46, 54]}, {'text': 'STDs', 'indices': [102, 107]}]"
clark_leticia,,,33,17,3123,2014-01-28 00:36:22,2020-11-13 15:26:14,28,"@charles_gaba As an Australian, it's so sad to see how Donald Trump has divided your great country, you are all Americans, with one common enemy, covid-19. We have a similar problem with our political parties but at least they came together to fight the coronavirus. We are down to nearly zero.",[]
