username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
Anti_Godfather,پٹواری جیالوں فضلانڈؤں اور زرد صحافت کے علمبرداروں کا مکمل خاتمہ۔۔۔,"Karachi, Pakistan",945,324,37499,2017-01-17 18:30:52,2020-11-13 15:56:28,299,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
slimjim0310,are you pondering what I'm pondering?,Vancouver,107,16,2326,2010-03-24 11:02:09,2020-11-13 15:56:28,1272,"📍DON’T CHASE SWEDISH HERD STRATEGY. As many know, 🇸🇪 took the careless “herd” strategy in spring to let the coronavirus run rampant. Huge #COVID19 deaths compared to its Nordic neighbors. But Swedish leaders claim they built herd &amp; will win in 2nd wave. Here is how it’s going: https://t.co/6Ofmn7eGZV",[]
rasmith505,6th-gen Native Texan. Raised in Appalachia & Polonia. Got back home as quick as I could.  UmYaYa,"Austin, TX",470,75,8688,2017-04-15 13:18:43,2020-11-13 15:56:28,0,"FYI
(no paywall)
#coronavirus https://t.co/Mt62ESW1BJ","[{'text': 'coronavirus', 'indices': [17, 29]}]"
worriedcanada,"conservative, love Canada, love Alberta, Christian:   anti sharia, anti bleeding heart leftists",,602,342,12030,2016-03-19 14:08:22,2020-11-13 15:56:28,14,Trudeau prods premiers to impose more stringent measures2curb spread of COVID-19 ~ more 💰💰 given = climbing debt yet federal public sector workers get a 6.35% pay increase 😳😳😳 https://t.co/VaFfr8LSwX,[]
ushahmd,"Husband, father, thinker, advocate -believes in people, their health, and a really bright tomorrow. Big fan of sports, smiles, rickshaws. Tweets are yes my own.","Houston, TX (and well beyond)",1358,4612,32171,2013-11-23 04:46:15,2020-11-13 15:56:28,0,Had a chance to tour our @hcphtx mobile #testing unit today - will be utilized for our just-launched #COVID19 #seroprevalence study in #HarrisCounty / look forward to seeing this in action soon! 👍👍#community #publichealth #health https://t.co/HuZJLOOQl4,"[{'text': 'testing', 'indices': [40, 48]}, {'text': 'COVID19', 'indices': [101, 109]}, {'text': 'seroprevalence', 'indices': [110, 125]}, {'text': 'HarrisCounty', 'indices': [135, 148]}, {'text': 'community', 'indices': [197, 207]}, {'text': 'publichealth', 'indices': [208, 221]}, {'text': 'health', 'indices': [222, 229]}]"
Joyce063,,,1538,836,129607,2009-04-16 23:00:38,2020-11-13 15:56:28,354,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
sagleyos,...,The world...,325,477,12674,2009-08-03 23:40:40,2020-11-13 15:56:27,0,"Betadine gargling early stages Study: ""This preliminary study showed that gargling with 1% PVP-I and essential oils show great potential to be part of the treatment and management of Stage 1 COVID-19.""
https://t.co/CVAsz89mzV",[]
Zusiqu,"EXPERT SOCIAL DISTANCER: #Feminist, #BLM, #LGBTQ ally. I'm a cheerful, religionless liberal & I'm in a loving and committed relationship.","Texas, USA",5026,4614,24436,2010-06-18 20:11:28,2020-11-13 15:56:27,354,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
pb82657,Retired from the Court system in CA. Fed up up with the lack of law and order in this administration!,Hidden in the hills,2806,2174,19668,2012-02-18 22:44:53,2020-11-13 15:56:27,0,"Rand Paul's Shockingly Bad Advice To Recovered COVID-19 Patients Fires Up Twitter #SmartNews ⁦@RandPaul⁩ good thing you’re an eye doctor, infections have happened! Again, I’m amazed any republicans are voted for, greed and corruption is your game! https://t.co/1BnNwz9MaX","[{'text': 'SmartNews', 'indices': [82, 92]}]"
ThomasO42725712,,,244,41,978,2018-07-27 00:27:02,2020-11-13 15:56:27,2211,"A document co-written by CIA InQTel Luciana Borio, recently appointed to Biden's Covid-19 taskforce, recommends linking Covid-19 vaccination with food security and rent assistance. 

Want to not be homeless or feed your family? Guess you'll have to get an experimental vaccine",[]
Den_Hazard98,"Curious about Science,Politics,Current Affairs,Sports,Unusual and Unimaginable facts.
RTs do not imply endorsement.
Being Engineer by the grace of Almighty.",Pakistan,738,945,19949,2014-07-06 08:13:01,2020-11-13 15:56:27,299,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
DebMains1,,"Scottsdale, AZ",140,31,794,2013-04-24 13:38:58,2020-11-13 15:56:27,1266,"Pfizer vaccine sounds worse than covid for many young people—causing days of headache, fever &amp; muscle aches after 1st injection

Oh, and you have to get the injection twice.

And you still have to wear masks.

And we don’t know the long term side effects.

https://t.co/qMvhLO1aD7",[]
CamBurgs,A 31 year old mask-wearing human.,"Phoenix, AZ",1665,630,9451,2009-10-12 00:25:40,2020-11-13 15:56:27,18,"#Arizona #COVID19 report-11/13
Total cases: 269,577
New cases: 3,015
WoW change: 38%⬆️
7-Day average: 2,116⬆️
Deaths: 6,257
New deaths: 17
Diag. tests: 1.9MM
New tests: 19,211
Sero tests: 329k
New sero tests: 952

Past cases
11/6: 1,996
10/30: 1,565
10/23: 976

Rt: 1.18
1/3","[{'text': 'Arizona', 'indices': [20, 28]}, {'text': 'COVID19', 'indices': [29, 37]}]"
nancymurden,"Do you think out loud?  I do.  Twitter gives us opportunities to think, create and grow.  Let's share tweets.  Please NO PORN Art.  I do not own copyrights.",,534,839,97066,2015-11-19 07:15:41,2020-11-13 15:56:27,57,"Australian Prime Minister @ScottMorrisonMP extends #Diwali wishes to Indians across the globe, says, ""we have seen darkness this year, but the light is overcoming that darkness""

https://t.co/J3Ruqv8Gjo","[{'text': 'Diwali', 'indices': [64, 71]}]"
atif_tweets_,"17* ka hun 🙂 
Muslim allhumdulliah ♥️
 #TeamEverGreen🇵🇰","Lahore, Pakistan",4565,6797,43460,2020-03-13 16:14:21,2020-11-13 15:56:27,300,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
Colin02177,I like to know what is going on.,Australia,1793,520,28707,2016-04-03 11:07:34,2020-11-13 15:56:27,0,@DrDenaGrayson @SecretService Hoping all the agents that have got COVID-19 are ok.,[]
DanicaA70317772,"spirit & mindfulness: Life is Love, evolving as the Beautiful experiences, the honest Reality we know, & the Relationships we share w everything. 🙏💜Followers",🇺🇸 🌎 🌈,2271,937,6119,2020-08-04 02:57:08,2020-11-13 15:56:27,0,"“While health systems are strained by the COVID-19 pandemic, we must not allow our fight against one deadly disease to come at the expense of our fight against another.” 💉💉💉 https://t.co/fE2GSjoFtw",[]
tracyburnet,,New York,235,61,6196,2011-06-15 20:13:33,2020-11-13 15:56:27,3858,A small wedding in Maine: 177 infected with COVID. 7 dead. https://t.co/uec45VbUhv,[]
Ioveittodeath,"Man-Size Sextet #BlackLivesMatter
she/ her 🇹🇷 🏳️‍🌈♋️",,984,1050,4223,2014-02-04 02:41:01,2020-11-13 15:56:27,20743,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
Huzaifa_Hashemy,"Commercial Graphic Designing, 
Online Supplier, 
Importer & Exporter, 
Trader & Commercial Indenting Services
#TeamIK","Islamabad, Pakistan",15,284,13373,2011-12-04 09:28:11,2020-11-13 15:56:27,300,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
AndyStoneburne5,nah bruh,,304,4,1825,2020-02-23 18:21:43,2020-11-13 15:56:26,354,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
christchurchwc,Spreading the Supremacy of Christ through living with gospel intentionality and being aggressively local in our community.,"West Chester, PA",158,307,1957,2011-12-07 16:34:13,2020-11-13 15:56:26,3,".@RaymondJ17, a pastor in Pennsylvania, recounts how his church members have stepped up during the pandemic to care for and encourage their congregation and local community. 

For more videos and stories, visit our COVID-19 resource page at https://t.co/NTDYwKQzh2. https://t.co/ywC7YnqLsP",[]
Haley_Janelle_,AOC. ATLA. BLM.,,100,31,1946,2019-06-30 22:33:38,2020-11-13 15:56:26,4001,The scientists who developed the Pfizer/BioNTech Covid-19 vaccine are a Turkish-German power couple https://t.co/twDtI8aYuf https://t.co/VuJfCKtb8E,[]
ICMPD_PolRes,@ICMPD’s Policy & Research Units’ account. Here to share our research & policy work on migration.,Vienna,377,890,494,2020-01-31 13:16:56,2020-11-13 15:56:26,0,"2⃣@nytimes writes about problems digital nomads have run into during Covid-19 
https://t.co/avMVnX9ixa

3⃣Managing the Pandemic and Its Aftermath from @MigrationPolicy
https://t.co/tGsY693rue",[]
AmishScientist,"Hi! It's Tracy @queerlycontent. I'm a queer, disabled reader and occasional writer. I'm still locked out of my account! She/her","Tucson, AZ",1223,365,14317,2017-10-17 07:09:57,2020-11-13 15:56:26,5,"Arizona #COVID19 Positivity Rates - 11/13

1. Actual date of positivity (up to 7 days prior):* 10.4%
2. Positives to diagnostic tests: 15.7%
3. Positives to all tests: 15%

7 day serology positive*: 13.2%

*labs that report electronically; numerator and denominator exist.

2/3","[{'text': 'COVID19', 'indices': [28, 36]}]"
Gabrim23,Sei lá,,67,17,431,2020-03-23 23:10:53,2020-11-13 15:56:26,1272,"📍DON’T CHASE SWEDISH HERD STRATEGY. As many know, 🇸🇪 took the careless “herd” strategy in spring to let the coronavirus run rampant. Huge #COVID19 deaths compared to its Nordic neighbors. But Swedish leaders claim they built herd &amp; will win in 2nd wave. Here is how it’s going: https://t.co/6Ofmn7eGZV",[]
WokeAnimal,"#BLM #Biden2020 🌊 Despise 45 😡✊🏼
Woke 👁 & caring guy ❤ animals 🐾
❤ wit/humor 😝  intellect💡420 🌿💨
Fan of @Tool 👁🧘🏼‍♂️& @alexgreycosm 🎨",my house 👀,17208,17399,60085,2019-11-18 07:05:50,2020-11-13 15:56:26,354,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
jeanpatterson2,Professor of Ed Leadership Wichita State University,"Wichita, KS",275,170,145,2009-01-21 00:52:21,2020-11-13 15:56:25,42,"One out of every five residents are potentially positive for #COVID19. With #Thanksgiving just a few weeks, it is critical that Wichita and Sedgwick County residents take this seriously. Wear a mask, watch your distance between others, and wash your hands thoroughly and often. https://t.co/hpfC7bwqGd","[{'text': 'COVID19', 'indices': [81, 89]}, {'text': 'Thanksgiving', 'indices': [96, 109]}]"
_danny_kelly,Sports and growth reporter for @pcmyrtlebeach. University of South Carolina '18. Reach me at dkelly@postandcourier.com,,342,242,7627,2011-12-02 21:42:53,2020-11-13 15:56:25,1,"#Breaking: @CoastalFootball's game at Troy has been postponed due to #COVID19 concerns with the Trojans.

The No. 15 Chants will turn their attention to a showdown with @SunBelt foe Appalachian State.

@_danny_kelly with the story:

https://t.co/wIZ1eqgtWq","[{'text': 'Breaking', 'indices': [19, 28]}, {'text': 'COVID19', 'indices': [88, 96]}]"
BabangidaRia,Accountant/Auditor/#ManUnited,"Adamawa, Nigeria",560,602,105106,2012-02-20 15:17:49,2020-11-13 15:56:25,14,"The harmattan alone is enough reason to #WearMask but then #COVID19 is still around and stronger. 

Plus you can only remove Buhari 😜when you live to see 2023, so wear a mask to stay alive. https://t.co/4pnPXahJwU","[{'text': 'WearMask', 'indices': [53, 62]}, {'text': 'COVID19', 'indices': [72, 80]}]"
live_pERFection,"•African without memory, American without privilege.     












                                                   



•NCSU Alumna 🐺❤


•Duke PA-S2 💙😈",,763,788,14905,2011-07-09 02:53:24,2020-11-13 15:56:25,1174,"Since the last time President Trump spoke publicly, 8 days ago (11/5):

947,319 new COVID-19 infections.

7,507 Americans have died from COVID-19.",[]
ChrisCollinsGVA,"President and CEO @theglobalfight - Friends of the Global Fight Against AIDS, TB, and Malaria. Comments here are my own.","Washington, DC",2213,2379,9955,2014-05-25 08:34:48,2020-11-13 15:56:25,1,"How COVID-19 is affecting the global response to AIDS, tuberculosis and malaria https://t.co/RObn4MH68U",[]
paulsandham2,"Chartered engineer, chartered scientist. UKLabour and eco-friendly. 1945 was a great year - keep NHS and education public",,3087,1162,22646,2015-12-06 09:02:02,2020-11-13 15:56:25,6284,"My heart is broken. My 28-year old nephew, Jake, died from Covid-19 last night. I'm so angry! This didn't have to happen to a healthy, young man! Wear a damn mask!💔😢",[]
NC5,Safe. Informed. Connected,Nashville,583,254428,147003,2008-05-19 22:06:45,2020-11-13 15:56:25,0,"Right now, there are 3,095 active cases in Metro. https://t.co/asFJKRpkaw",[]
lukasss_h,20 years; liberal; science student; South Park Fan,"Brandenburg, Deutschland",42,20,93,2016-11-15 16:19:03,2020-11-13 15:56:25,586,"Which country least followed science in dealing w/ #COVID19?
https://t.co/zVWOFDi6yB https://t.co/vKYa9Z6TdO","[{'text': 'COVID19', 'indices': [66, 74]}]"
FL_MJB,"Internet marketing professional, traveler, online faculty, runner and tennis player",,100,78,37887,2012-05-31 14:28:54,2020-11-13 15:56:25,355,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
OlesonMoe,"Obsolete ex-animator/cartoonist. The night is darkest just before the dawn, and I promise you, dawn is coming January 20th. Wear a mask, DON’T DRINK BLEACH",,2491,2219,13992,2020-06-18 19:32:33,2020-11-13 15:56:25,262,BREAKING—Over 130 Secret Service officers who help protect the Trump WH have recently been ordered to isolate or quarantine because they tested positive for #COVID19 or had close contact with infected co-workers. The Trump superspreading events had a toll. https://t.co/aXQU7H7CfW,[]
dj_bernier,,,189,9,521,2017-01-26 01:56:02,2020-11-13 15:56:25,5099,"Rand Paul is telling people that if they already had COVID-19, they are immune. THAT IS A LIE.

He should have his medical license revoked, and he should be censured by the Senate. And call his neighbor.",[]
aslamislahi01,Student (USTM)Against #Islamobophia_In_India #RSSTerrorist #JewsTerroristIsreal #SupportPalestin #Social_worker/Proud to be a Muslim/#KashmiriLivesMatter,,2915,4356,10341,2019-06-14 15:02:35,2020-11-13 15:56:25,300,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
